schema_version,finding_id,run_id,rule_id,category,severity,source_marker,sink_kind,sink_value,evidence_seq_start,evidence_seq_end,summary
1,finding:v1:d5cc409a2c32aa6de663909449901ef256ff22a2ecbfdc14fac3a8e0cb2dd43f,run_fedd5d5ad47024e4af7653f1,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fd662663000 length uint64 114688 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 16384 6 9329 1f7defc06561028722adc2c4e008f5e7540b7b6a47e190bdf158fea0ed5f5d23 skillsissue-sandbox:local skillsissue-target-run_fedd5d5ad47024e4af7653f1 1f7defc06561028722adc2c4e008f5e7540b7b6a47e190bdf158fea0ed5f5d23 9 mmap  1f7defc06561 20928 21557 21557 skillsissue-detonation 4026532401 1238997244 1 4026532404 2625307163 65 python3 2 140558750593024 detonation mmap 2625307163 65 1785506377987519749 1785506377988664450 65532,1452,1452,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d5ccd1a03d28c8bef4bd61999005a0cb97f490ec8c9d1bf2e64d9bc261222654,run_f618d7251fe6b58ee8a9933c,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fd78124a000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9043 e2b4757f30c30a1a88ac7c358bd6726cc132945404d408a554a444cd8181b100 skillsissue-sandbox:local skillsissue-target-run_f618d7251fe6b58ee8a9933c e2b4757f30c30a1a88ac7c358bd6726cc132945404d408a554a444cd8181b100 9 mmap  e2b4757f30c3 21345 21346 21346 skillsissue-detonation 4026532401 3579610081 72 4026532404 2573842246 73 python 3 140563561357312 detonation mmap 2573842246 73 1785509545360866774 1785509545362135884 65532,1386,1386,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d5db3acebc85a87d014ae404125eca389aa187741e720d9937be799987bb2372,run_fedd5d5ad47024e4af7653f1,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fe963b56000 length uint64 53248 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 8192 6 9329 1f7defc06561028722adc2c4e008f5e7540b7b6a47e190bdf158fea0ed5f5d23 skillsissue-sandbox:local skillsissue-target-run_fedd5d5ad47024e4af7653f1 1f7defc06561028722adc2c4e008f5e7540b7b6a47e190bdf158fea0ed5f5d23 9 mmap  1f7defc06561 20928 21559 21559 skillsissue-detonation 4026532401 1238997244 1 4026532404 819542750 67 python3 1 140640376938496 detonation mmap 819542750 67 1785506378192395721 1785506378220967182 65532,2442,2442,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d5df157abed1d95142ea5c3dee1390402369c3ad5e3739b1c33e986b52df42f1,run_010950d84b24536b96dd4893,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7efd7312c000 length uint64 28672 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 16384 6 8957 b4865856526a6c2ea24f14d20708e9e4ca631dba434859646ddfa49f8b48e321 skillsissue-sandbox:local skillsissue-target-run_010950d84b24536b96dd4893 b4865856526a6c2ea24f14d20708e9e4ca631dba434859646ddfa49f8b48e321 9 mmap  b4865856526a 21562 21563 21563 skillsissue-detonation 4026532401 945518505 71 4026532404 1735023708 72 pip 3 139627022434304 detonation mmap 1735023708 72 1785511571304171237 1785511571480133106 65532,2345,2345,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d5e44c6d66126574c42d5540761ce0a78b3704ffc5f549fba021e7d182b099bb,run_f866bb7f67a571f1221e7a2a,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fd6ae94d000 length uint64 4096 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 4096 6 9190 a87e3cd15b9e1a49663cf24905487edb67980c90a90b4a076e5ce7e3ea111366 skillsissue-sandbox:local skillsissue-target-run_f866bb7f67a571f1221e7a2a a87e3cd15b9e1a49663cf24905487edb67980c90a90b4a076e5ce7e3ea111366 9 mmap  a87e3cd15b9e 21833 21834 21834 skillsissue-detonation 4026532447 3239527596 41 4026532450 3782100534 42 python 2 140560028717056 detonation mmap 3782100534 42 1785511566543676993 1785511566571008057 65532,1445,1445,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d5f5e30e09d286aebe7c0c321d6185b68f2a4391f76ed406c792c4885055b15a,run_83ecdb2df3e7d1ddd62bc2d8,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fb88e60b000 length uint64 24576 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 12288 6 8982 483d7cd350fd165e7bc8e5c7191a163f00d2ffdfe53c1d345082e3c5ad4d25c0 skillsissue-sandbox:local skillsissue-target-run_83ecdb2df3e7d1ddd62bc2d8 483d7cd350fd165e7bc8e5c7191a163f00d2ffdfe53c1d345082e3c5ad4d25c0 9 mmap  483d7cd350fd 20469 21011 21011 skillsissue-detonation 4026532448 2737884741 1 4026532451 3494262228 51 python3 1 140430639411200 detonation mmap 3494262228 51 1785511531156149740 1785511531252777044 65532,1948,1948,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d6077cb8921769bb977c48adfe89e0b4c653bf3d438b112f8a13e17c27aa9b38,run_5b8d3f7e1ad470123e8e013a,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fceb749b000 length uint64 45056 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 73728 6 9129 6dedfa2333cfbdcb5911b4d030dade24b99ddbe3320c67b6a598f8eb7bc116e0 skillsissue-sandbox:local skillsissue-target-run_5b8d3f7e1ad470123e8e013a 6dedfa2333cfbdcb5911b4d030dade24b99ddbe3320c67b6a598f8eb7bc116e0 9 mmap  6dedfa2333cf 21405 21406 21406 skillsissue-detonation 4026532401 3620643087 61 4026532404 2936917522 62 pip 2 140525815050240 detonation mmap 2936917522 62 1785511569462253676 1785511569641820653 65532,2403,2403,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d62d7694da7b0e57e8276dd49c7f2a12d136d45b87032cca96a6952b551bc399,run_8e0d489f543a9736ca87f172,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f050a60e000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9118 4e7fae95a4b68e4161f4a73a7ec8c6168e9f81a239563f4d071b7a615b6f1a61 skillsissue-sandbox:local skillsissue-target-run_8e0d489f543a9736ca87f172 4e7fae95a4b68e4161f4a73a7ec8c6168e9f81a239563f4d071b7a615b6f1a61 9 mmap  4e7fae95a4b6 21317 21319 21319 skillsissue-detonation 4026532401 4213383752 61 4026532404 2044911879 63 grep 2 139659625684992 detonation mmap 2044911879 63 1785511553194576850 1785511553195676578 65532,420,420,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d64bc4fbdcddd90a4ff8bbdb0e08ac97b50d361a3dc6c11917fe4e07016b1dc2,run_0fbaf2e2f54773bf8a68523f,confidentiality.sensitive_to_untrusted_network,confidentiality,critical,/etc/hosts,dns,chatgpt.com,3620,8472,Sensitive marker or source reached an untrusted network endpoint
1,finding:v1:d6996e6f36783d33622cdd29711ce38550ea9aeb8699b0c383a72b6a3028a6a7,run_e313c85d88056e7acd773594,integrity.skill_write_outside_allowlist,integrity,high,skill,file,/home/detonator/.claude.json.tmp.63.ef8c44f6f4ce,940,940,Skill-tainted process attempted a blocked write outside configured allowed roots
1,finding:v1:d6af878df87a774ff76a2ea3fc99d381aa3e8158d2ce4a74ec657b2d37b7f7a1,run_83ecdb2df3e7d1ddd62bc2d8,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fb88f161000 length uint64 28672 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 8192 6 8982 483d7cd350fd165e7bc8e5c7191a163f00d2ffdfe53c1d345082e3c5ad4d25c0 skillsissue-sandbox:local skillsissue-target-run_83ecdb2df3e7d1ddd62bc2d8 483d7cd350fd165e7bc8e5c7191a163f00d2ffdfe53c1d345082e3c5ad4d25c0 9 mmap  483d7cd350fd 20469 21011 21011 skillsissue-detonation 4026532448 2737884741 1 4026532451 3494262228 51 python3 1 140430651297792 detonation mmap 3494262228 51 1785511531156149740 1785511531176851105 65532,887,887,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d6d1505f53d160c9fb3ce9265c48843450ef3e2162215c17a2206211b425189e,run_f15c19c4d62443c765545984,confidentiality.sensitive_to_untrusted_network,confidentiality,critical,/etc/hosts,dns,api.anthropic.com,1926,6154,Sensitive marker or source reached an untrusted network endpoint
1,finding:v1:d77816f654f0fb451bb476561e1a53eb1b91fe442913e977a6c0c3b0460182b6,run_bf5d033d4d7cd5cbb38f932f,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f50e7532000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9007 95b4e82ac1b718cf02125ef83038157a0c6d8cee7a0b54f9dc3f59e710197f34 skillsissue-sandbox:local skillsissue-target-run_bf5d033d4d7cd5cbb38f932f 95b4e82ac1b718cf02125ef83038157a0c6d8cee7a0b54f9dc3f59e710197f34 9 mmap  95b4e82ac1b7 20614 21233 21233 skillsissue-detonation 4026532401 3535091553 1 4026532404 723950923 61 sh 3 139985455095808 detonation mmap 723950923 61 1785511582419430948 1785511582420371162 65532,413,413,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d78e054d0dc0147705b9f37d3616e471a38c83e77f196c2fb429f7383d4641a9,run_575189866600b681e65e8317,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f570e18a000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9068 9fce26577564cb40737c1ef84d9f12ee65aa2f5676324f4aa0a8c97abf1c3976 skillsissue-sandbox:local skillsissue-target-run_575189866600b681e65e8317 9fce26577564cb40737c1ef84d9f12ee65aa2f5676324f4aa0a8c97abf1c3976 9 mmap  9fce26577564 21301 21302 21302 skillsissue-detonation 4026532401 2656620340 65 4026532404 4111214436 66 python 1 140011875377152 detonation mmap 4111214436 66 1785489242625781863 1785489242626716346 65532,668,668,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d78f2ad0b52f680770fd8fe60d663552964fb247e12628c680cf5a630361bd61,run_66e83be9ddc6619fedbbb470,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fe2858c2000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9584 07caffc0c123bc44705d8b81b3f74f07af8bc3cb2daef881a3cbabff30832b53 skillsissue-sandbox:local skillsissue-target-run_66e83be9ddc6619fedbbb470 07caffc0c123bc44705d8b81b3f74f07af8bc3cb2daef881a3cbabff30832b53 9 mmap  07caffc0c123 23752 23754 23754 skillsissue-detonation 4026532400 1166859791 65 4026532403 1470430944 67 sed 2 140610879889408 detonation mmap 1470430944 67 1785511594430775934 1785511594432404998 65532,1099,1099,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d79a93b20d1f855831e5d09bd58ec2746f93a41588ebe0d8792bf8d76e4055b5,run_961e7f0d8181beac92ddb9fc,confidentiality.sensitive_to_untrusted_network,confidentiality,critical,/etc/hosts,dns,ab.chatgpt.com,11133,11160,Sensitive marker or source reached an untrusted network endpoint
1,finding:v1:d79aa9f3c7d653595a6a474f4cba1252c8ff67e4536f7d9e3b548fb7cfcac06c,run_e8169e946ebe4825f430301a,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,/proc/meminfo,635,907,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d85f58c8791c3b51f271f37e02d48ec6cc1d889fafdc769fc7767503213ba0bf,run_848e9e40af5bedfffbbc8c3f,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fa2e0d5f000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9559 fd43621626fe43a89df631d5eecf6335a70d3d7a9a61b20eb196a396138453c2 skillsissue-sandbox:local skillsissue-target-run_848e9e40af5bedfffbbc8c3f fd43621626fe43a89df631d5eecf6335a70d3d7a9a61b20eb196a396138453c2 9 mmap  fd43621626fe 23743 23745 23745 skillsissue-detonation 4026532401 2255558803 73 4026532404 1947331016 75 wc 1 140337533546496 detonation mmap 1947331016 75 1785511586714950656 1785511586715958542 65532,1654,1654,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d89bb9b38ae9a3f80ef5300146209297889e68a7925628748e68a0d478750b74,run_0fbaf2e2f54773bf8a68523f,confidentiality.sensitive_to_untrusted_network,confidentiality,critical,/etc/hosts,dns,bootstrap.pypa.io,19297,19300,Sensitive marker or source reached an untrusted network endpoint
1,finding:v1:d8a5501471ed148ecc18cd0dce3272d3d754a236b1388c79fae9291cc8867f86,run_8494e00208e6a4c580ba5165,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fa62b10f000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9032 ad0eba01a1d5eb7c7309157c47f87b891b24de5879e2d966182bf7ad44b4f464 skillsissue-sandbox:local skillsissue-target-run_8494e00208e6a4c580ba5165 ad0eba01a1d5eb7c7309157c47f87b891b24de5879e2d966182bf7ad44b4f464 9 mmap  ad0eba01a1d5 20408 20864 20864 skillsissue-detonation 4026532448 174524860 1 4026532451 2341853795 37 sh 3 140351663828992 detonation mmap 2341853795 37 1785511545395988618 1785511545396615016 65532,642,642,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d8ed12ac3cdcc5cbb0200ea742deca680cf028379c692b0cd7b03dc83ce091f3,run_575189866600b681e65e8317,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7ff702982000 length uint64 24576 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 16384 6 9068 9fce26577564cb40737c1ef84d9f12ee65aa2f5676324f4aa0a8c97abf1c3976 skillsissue-sandbox:local skillsissue-target-run_575189866600b681e65e8317 9fce26577564cb40737c1ef84d9f12ee65aa2f5676324f4aa0a8c97abf1c3976 9 mmap  9fce26577564 20674 21327 21327 skillsissue-detonation 4026532401 2732644166 1 4026532404 1478998759 83 python3 0 140698877173760 detonation mmap 1478998759 83 1785489243535106171 1785489243564197577 65532,2766,2766,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d9234da2da6d14f0f5313da7950017588d34b2c35851ad290fdda8161703df40,run_0081ee7c8c9f451881e98edf,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f328a7ac000 length uint64 8192 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 8192 6 9953 00704d92c4b77765e5dc378bdc272658c2888775bc2120f4978731ca484ae59e skillsissue-sandbox:local skillsissue-target-run_0081ee7c8c9f451881e98edf 00704d92c4b77765e5dc378bdc272658c2888775bc2120f4978731ca484ae59e 9 mmap  00704d92c4b7 24822 24823 24823 skillsissue-detonation 4026532401 426590984 62 4026532405 2664331134 63 curl 2 139855048392704 detonation mmap 2664331134 63 1785511617084654921 1785511617087018181 65532,438,438,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d929b918c4bcf280ca23d351f6f76aad3c65ca3dee3d622eead8f765359564bf,run_e4e5a35fefe1708dcaa387a3,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f5c7ab75000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9301 469ba68c2410ee938e27b5926eb9ca35dd21c045a8f2e11a3b4d0200ed69f1bd skillsissue-sandbox:local skillsissue-target-run_e4e5a35fefe1708dcaa387a3 469ba68c2410ee938e27b5926eb9ca35dd21c045a8f2e11a3b4d0200ed69f1bd 9 mmap  469ba68c2410 22543 22544 22544 skillsissue-detonation 4026532336 1257594604 65 4026532403 829839931 66 bash 1 140035172552704 detonation mmap 829839931 66 1785511575228295624 1785511575229163161 65532,598,598,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d92f836752d69ba2d1866d25f0fa6ebadb51f6c6d9e30dbdb99284af694bba21,run_f618d7251fe6b58ee8a9933c,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f3580d01000 length uint64 8192 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 8192 6 9043 e2b4757f30c30a1a88ac7c358bd6726cc132945404d408a554a444cd8181b100 skillsissue-sandbox:local skillsissue-target-run_f618d7251fe6b58ee8a9933c e2b4757f30c30a1a88ac7c358bd6726cc132945404d408a554a444cd8181b100 9 mmap  e2b4757f30c3 20703 21363 21363 skillsissue-detonation 4026532401 157725062 1 4026532404 2310735173 82 python3 2 139867771113472 detonation mmap 2310735173 82 1785509545865134653 1785509545923236967 65532,2952,2952,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d933fbd38b0d24f1f7c7454fb3c198dac8894d3554e1071b2e15d918103f8daa,run_83ecdb2df3e7d1ddd62bc2d8,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fc671e49000 length uint64 475136 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 65536 6 8982 483d7cd350fd165e7bc8e5c7191a163f00d2ffdfe53c1d345082e3c5ad4d25c0 skillsissue-sandbox:local skillsissue-target-run_83ecdb2df3e7d1ddd62bc2d8 483d7cd350fd165e7bc8e5c7191a163f00d2ffdfe53c1d345082e3c5ad4d25c0 9 mmap  483d7cd350fd 20469 21013 21013 skillsissue-detonation 4026532448 2737884741 1 4026532451 1707448122 53 python3 3 140490291056640 detonation mmap 1707448122 53 1785511531459323021 1785511531460131669 65532,2282,2282,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d937630f5af0cf1a19ffb42b1203a2a16c93ac62cbcec92d21c665212d7ac59f,run_5a4b54f4e99f1eb50a47be34,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f15fd865000 length uint64 77824 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 12288 6 9978 a4c3b359c15c876a53c9262236cea2c4b6932983f85e1fd88482c49696b040c3 skillsissue-sandbox:local skillsissue-target-run_5a4b54f4e99f1eb50a47be34 a4c3b359c15c876a53c9262236cea2c4b6932983f85e1fd88482c49696b040c3 9 mmap  a4c3b359c15c 24930 24931 24931 skillsissue-detonation 4026532401 3717732224 64 4026532405 2256784484 65 python3 2 139732424478720 detonation mmap 2256784484 65 1785511602044757399 1785511602045611561 65532,1304,1304,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d97e4e5ee23606c3517e75dc50f5ea80d1603c1c51f5a4aca08d4f362cd37f11,run_0aedc64c1e11fdfea19f3463,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7feb840d3000 length uint64 475136 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 65536 6 9129 a8f996a0e608552433835716cf9633c2cd53a5513ea5b6c081ad4a3e812d4130 skillsissue-sandbox:local skillsissue-target-run_0aedc64c1e11fdfea19f3463 a8f996a0e608552433835716cf9633c2cd53a5513ea5b6c081ad4a3e812d4130 9 mmap  a8f996a0e608 20733 21351 21351 skillsissue-detonation 4026532401 1842083185 1 4026532404 1235230181 61 python3 0 140649509498880 detonation mmap 1235230181 61 1785489246609157768 1785489246610150969 65532,389,389,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d9ca737d7e517cc3562cdd968dba186a93ef941a1d49d57771c19fec587736d3,run_5a4b54f4e99f1eb50a47be34,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fc1c7cbe000 length uint64 4096 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 8192 6 9978 a4c3b359c15c876a53c9262236cea2c4b6932983f85e1fd88482c49696b040c3 skillsissue-sandbox:local skillsissue-target-run_5a4b54f4e99f1eb50a47be34 a4c3b359c15c876a53c9262236cea2c4b6932983f85e1fd88482c49696b040c3 9 mmap  a4c3b359c15c 24928 24929 24929 skillsissue-detonation 4026532401 2970365425 62 4026532405 4199912924 63 python3 1 140470257442816 detonation mmap 4199912924 63 1785511601943535343 1785511602018845678 65532,1179,1179,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:d9eebe0bbaf2169407e7f4b54ec1d52515e1dc2caffe16767ce8a1a38bd3af13,run_870bed152beb403bebb56ff8,confidentiality.sensitive_to_untrusted_network,confidentiality,critical,/etc/hosts,dns,open.lifeemergence.com,7821,7824,Sensitive marker or source reached an untrusted network endpoint
1,finding:v1:da132637dcb05693c7610dd7f052a10b32000cdddbcc72bb3585fd7635f3a62f,run_575189866600b681e65e8317,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7ff702d88000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9068 9fce26577564cb40737c1ef84d9f12ee65aa2f5676324f4aa0a8c97abf1c3976 skillsissue-sandbox:local skillsissue-target-run_575189866600b681e65e8317 9fce26577564cb40737c1ef84d9f12ee65aa2f5676324f4aa0a8c97abf1c3976 9 mmap  9fce26577564 20674 21327 21327 skillsissue-detonation 4026532401 2732644166 1 4026532404 1478998759 83 python3 0 140698881392640 detonation mmap 1478998759 83 1785489243535106171 1785489243536585769 65532,2469,2469,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:da2616851c17fc53bc353a255b8e90506b6b1aecb3cc0fa80ff1303a0181c0fe,run_c9738c1c17ca3d0c907525b8,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fac127a6000 length uint64 118784 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 16384 6 9215 d4a59ea6f1af5e116697675fc7f5a59ec578931e7a5721baa31e2455613d1970 skillsissue-sandbox:local skillsissue-target-run_c9738c1c17ca3d0c907525b8 d4a59ea6f1af5e116697675fc7f5a59ec578931e7a5721baa31e2455613d1970 9 mmap  d4a59ea6f1af 22207 22827 22827 skillsissue-detonation 4026532401 242381025 1 4026532404 1130955779 78 python3 0 140377021112320 detonation mmap 1130955779 78 1785511585094332865 1785511585135877496 65532,1648,1648,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:da26ccf462989066392df76a5cbd6492eae8bebff7e9a362609e5a88414fa4b1,run_5a4b54f4e99f1eb50a47be34,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fc1c7f44000 length uint64 380928 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 126976 6 9978 a4c3b359c15c876a53c9262236cea2c4b6932983f85e1fd88482c49696b040c3 skillsissue-sandbox:local skillsissue-target-run_5a4b54f4e99f1eb50a47be34 a4c3b359c15c876a53c9262236cea2c4b6932983f85e1fd88482c49696b040c3 9 mmap  a4c3b359c15c 24928 24929 24929 skillsissue-detonation 4026532401 2970365425 62 4026532405 4199912924 63 python3 1 140470260088832 detonation mmap 4199912924 63 1785511601943535343 1785511601994577134 65532,914,914,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:da5de82aba72cb6ea1773fad48928cb223cda61c151e5f68d58de1ad8aebd553,run_e313c85d88056e7acd773594,integrity.skill_write_outside_allowlist,integrity,high,skill,file,/home/detonator/.claude.json.tmp.63.56bea18a5979,984,984,Skill-tainted process attempted a blocked write outside configured allowed roots
1,finding:v1:dadf3998bb3680cced89accfeaa601559c7d529c4b9dc73c9efcd954ca4a6f94,run_66e83be9ddc6619fedbbb470,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f611e6a8000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9584 07caffc0c123bc44705d8b81b3f74f07af8bc3cb2daef881a3cbabff30832b53 skillsissue-sandbox:local skillsissue-target-run_66e83be9ddc6619fedbbb470 07caffc0c123bc44705d8b81b3f74f07af8bc3cb2daef881a3cbabff30832b53 9 mmap  07caffc0c123 23234 23776 23776 skillsissue-detonation 4026532400 1861397978 1 4026532403 1985410853 80 sh 0 140055098851328 detonation mmap 1985410853 80 1785511595139555303 1785511595140468395 65532,1729,1729,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:daecad44a4b82442acc58fd771a957c56fe70f4d307806e06dbb7caabc995cc0,run_0081ee7c8c9f451881e98edf,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f067c445000 length uint64 167936 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 28672 6 9953 00704d92c4b77765e5dc378bdc272658c2888775bc2120f4978731ca484ae59e skillsissue-sandbox:local skillsissue-target-run_0081ee7c8c9f451881e98edf 00704d92c4b77765e5dc378bdc272658c2888775bc2120f4978731ca484ae59e 9 mmap  00704d92c4b7 24833 24834 24834 skillsissue-detonation 4026532401 2063440300 73 4026532405 1445321788 74 curl 0 139665831383040 detonation mmap 1445321788 74 1785511617994742156 1785511617996742014 65532,1730,1730,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:dafca0e4cfa2d7d5d981fb2a3c2cb82afc8030660a204728bdbf8128f862e366,run_0081ee7c8c9f451881e98edf,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f2d7e9c4000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9953 00704d92c4b77765e5dc378bdc272658c2888775bc2120f4978731ca484ae59e skillsissue-sandbox:local skillsissue-target-run_0081ee7c8c9f451881e98edf 00704d92c4b77765e5dc378bdc272658c2888775bc2120f4978731ca484ae59e 9 mmap  00704d92c4b7 24239 24827 24827 skillsissue-detonation 4026532401 694506459 1 4026532405 2106789826 67 sh 1 139833374425088 detonation mmap 2106789826 67 1785511617486637856 1785511617487645942 65532,1383,1383,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:db05745cd8054eb3e8730c9667167f1fe7ba08d3537e345b0b6892fa94843199,run_568975f41c6c610c56857c34,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f0c07602000 length uint64 475136 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 65536 6 9043 474188aa7d8d4c4423041f49cf32629852efc39a048b3a8421ba69dc5717e043 skillsissue-sandbox:local skillsissue-target-run_568975f41c6c610c56857c34 474188aa7d8d4c4423041f49cf32629852efc39a048b3a8421ba69dc5717e043 9 mmap  474188aa7d8d 21461 21462 21462 skillsissue-detonation 4026532401 3712397538 68 4026532404 1640828090 69 python 0 139689640075264 detonation mmap 1640828090 69 1785490441961228621 1785490441961883548 65532,1048,1048,"Observed process injection, executable anonymous memory, or memory-resident execution"
